name,lat,lon,country
Universitat Autònoma de Barcelona,41.4949111938477,2.09482002258301,Spain
IDI-IRCCS,43.5290298461914,12.1621837615967,Italy
IRCCS,43.5290298461914,12.1621837615967,Italy
University of Pisa,43.5290298461914,12.1621837615967,Italy
University of South Alabama,30.6974391937256,-88.1848831176758,United States
The University of Hong Kong,36.5631141662598,103.735809326172,China
Meijo University,36.6533355712891,137.981689453125,Japan
Beijing Hospital of Traditional Chinese Medicine affiliated to Capital Medical University,36.5631141662598,103.735809326172,China
Korea Research institute of chemical technology,36.4511566162109,127.861145019531,South Korea
Canakkale Onsekiz Mart University,40.0647850036621,26.5758399963379,Turkey
University of California,38.538717,-121.753089,United States
Sam Ratulangi University,-0.2100909948349,113.997169494629,Indonesia
Eijkman Institute for Molecular Biology,-0.2100909948349,113.997169494629,Indonesia
University of Pittsburgh School of Medicine,39.4959106445312,-98.9899826049805,United States
Hokkaido University,36.6533355712891,137.981689453125,Japan
Okayama University Graduate School of Medicine,36.6533355712891,137.981689453125,Japan
University of Guelph,43.5278282165527,-80.2232284545898,Canada
Huazhong University of Science and Technology,36.5631141662598,103.735809326172,China
The Third Hospital of Wuhan,36.5631141662598,103.735809326172,China
Central Hospital of Wuhan,36.5631141662598,103.735809326172,China
Wuhan University,36.5631141662598,103.735809326172,China
Cardiff University,50.3962683667098,-3.50659579185061,United Kingdom
University of Edinburgh,53.9438362121582,-2.55056309700012,United Kingdom
University of Manchester,53.9438362121582,-2.55056309700012,United Kingdom
Vanderbilt University Medical Center,39.4959106445312,-98.9899826049805,United States
Ministry of Health,-10.7753753662109,-53.0693168640137,Brazil
Amazon Metropolitan University Center,-8.03667,-34.89008,Brazil
University of the State of Pará,-10.7753753662109,-53.0693168640137,Brazil
Federal University of Pará,-8.03667,-34.89008,Brazil
Northeast Agricultural University,36.5631141662598,103.735809326172,China
Jilin University,36.5631141662598,103.735809326172,China
Michigan State University,42.7233085632324,-84.4762268066406,United States
U.S. Centers for Disease Control and Prevention,-17.2732009887695,35.5474853515625,Mozambique
National Laboratory of Public Health,18.9335193634033,-72.6745834350586,Haiti
U.S. Centers for Disease Control and Prevention,42.1805381774902,43.5070381164551,Georgia
Ben Gurion University of the Negev,31,35,Israel
University of Texas Medical Branch,29.3109397888184,-94.7746276855469,United States
Saarland University,49.2548904418945,7.03822994232178,Germany
University of NSW,-25.5789356231689,134.359725952148,Australia
University of Sydney,-25.5789356231689,134.359725952148,Australia
St Vincent's Institute,-25.5789356231689,134.359725952148,Australia
University of Manitoba,49.90464,-97.1598,Canada
Universidad Católica de Chile,-35.2327117919922,-71.2188415527344,Chile
Universidad de Antofagasta,-35.2327117919922,-71.2188415527344,Chile
Oregon State University,44.5662395,-123.28264067,United States
Chinese Academy of Agricultural Sciences,36.5631141662598,103.735809326172,China
Montreal General Hospital,45.497379,-73.5895291,Canada
Université de Montpellier II,46.6218414306641,2.45194792747498,France
The University of Texas at Austin,30.2783069610596,-97.7634506225586,United States
University of Minnesota,39.4959106445312,-98.9899826049805,United States
National University of Rosario,-35.1812324523926,-65.0939559936523,Argentina
APHIS/VS,39.4959106445312,-98.9899826049805,United States
University of Alberta,62.5360412597656,-96.3883514404297,Canada
The University of Tokyo,36.6533355712891,137.981689453125,Japan
National Taiwan University College of Medicine,23.7489929199219,120.971282958984,Taiwan
National University of Singapore,1.35636603832245,103.808372497559,Singapore
University of Maryland,38.9900131225586,-76.9450073242188,United States
University of Saskatchewan,52.129150390625,-106.638961791992,Canada
Guangdong Pharmaceutical University,36.5631141662598,103.735809326172,China
Unité de Parasitologie Moléculaire et Signalisation,46.6218414306641,2.45194792747498,France
University of Milan-Bicocca,43.5290298461914,12.1621837615967,Italy
The University of Texas,29.7084045410156,-95.4020080566406,United States
Shantou University Medical College,36.5631141662598,103.735809326172,China
Chinese Academy of Sciences,36.5631141662598,103.735809326172,China
University of California Los Angeles,34.068531036377,-118.444931030273,United States
SUNY,42.939338684082,-78.8446502685547,United States
University of Navarra,40.3876953125,-3.55738997459412,Spain
Heidelberg University Hospital,51.1218070983887,10.4006948471069,Germany
Imperial College London,51.52053,-0.17621,United Kingdom
University of Liverpool,53.4075508117676,-2.96318507194519,United Kingdom
The University of Nottingham,52.9405212402344,-1.19119298458099,United Kingdom
The University of Nottingham,52.9438209533691,-1.1859530210495,United Kingdom
Nottingham University Hospitals,53.9438362121582,-2.55056309700012,United Kingdom
Ministry of health,20.5696086883545,56.098087310791,Oman
Ministry of Health,20.5696086883545,56.098087310791,Oman
Harvard University,39.4959106445312,-98.9899826049805,United States
McMaster University,43.2580287655823,-79.9145352066511,Canada
The University of Birmingham,53.9438362121582,-2.55056309700012,United Kingdom
Henan Agricultural University,36.5631141662598,103.735809326172,China
University of Arizona,33.4513893127441,-112.071487426758,United States
University of Liverpool,53.40586,-2.96874,United Kingdom
Xiamen University,36.5631141662598,103.735809326172,China
Los Alamos National Laboratory,35.8816680908203,-106.298332214355,United States
Karolinska Institute,62.8217849731445,16.7353801727295,Sweden
South China Agricultural University,36.5631141662598,103.735809326172,China
Guangdong Enterprise Key Laboratory for Animal Health and Environmental Control,36.5631141662598,103.735809326172,China
Southern Medical University,36.5631141662598,103.735809326172,China
Southern Medical University,36.5631141662598,103.735809326172,China
Universidade de São Paulo,-23.558895111084,-46.7242546081543,Brazil
Teesside University,54.5703887939453,-1.23699903488159,United Kingdom
University Münster,51.9622230529785,7.59986019134521,Germany
University of Central Florida,28.6023273468018,-81.1986083984375,United States
Boston University,42.3452110290527,-71.0981521606445,United States
University of New Mexico School of Medicine,35.0894393920898,-106.620002746582,United States
Wirral University Teaching Hospital,53.3696403503418,-3.09681510925293,United Kingdom
Graz University of Technology,47.0210914611816,15.5161304473877,Austria
Université la Manouba,34.1144638061523,9.57198810577393,Tunisia
Université Tunis El Manar,34.1144638061523,9.57198810577393,Tunisia
Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise,43.5290298461914,12.1621837615967,Italy
Peking University,36.5631141662598,103.735809326172,China
Chinese Academy of Sciences,36.5631141662598,103.735809326172,China
Chung Yuan Christian University,23.7489929199219,120.971282958984,Taiwan
Yuan Ze University,23.7489929199219,120.971282958984,Taiwan
Taoyuan General Hospital,23.7489929199219,120.971282958984,Taiwan
University of Seoul,36.4511566162109,127.861145019531,South Korea
EcoHealth Alliance,39.4959106445312,-98.9899826049805,United States
Shenyang Agricultural University,36.5631141662598,103.735809326172,China
Chinese Academy of Sciences,36.5631141662598,103.735809326172,China
"Jiangsu Shenhua Pharmaceutical Co., Ltd",36.5631141662598,103.735809326172,China
University of Oxford,51.7587699890137,-1.25059199333191,United Kingdom
Universidade Federal do Espirito Santo,-20.3001931,-40.3159972,Brazil
University of Yamanashi,36.6533355712891,137.981689453125,Japan
University of Yamanashi,36.6533355712891,137.981689453125,Japan
Cleveland Clinic,39.4959106445312,-98.9899826049805,United States
Ohio State University Wexner Medical Center,39.9989356994629,-83.0153961181641,United States
Pennsylvania State University College of Medicine,40.2909202575684,-76.6379928588867,United States
Guangzhou University of Chinese Medicine,36.5631141662598,103.735809326172,China
"Southern Crop Protection and Food Research, Agriculture and Agri-Food Canada",62.5360412597656,-96.3883514404297,Canada
Michigan State University,39.4959106445312,-98.9899826049805,United States
Oklahoma State University,39.4959106445312,-98.9899826049805,United States
University of Rochester Medical Center,39.4959106445312,-98.9899826049805,United States
INIA-CISA,40.3876953125,-3.55738997459412,Spain
Université du Québec à Montréal,45.46725,-73.37644,Canada
University of Bradford,53.7912559509277,-1.76623499393463,United Kingdom
Hanyang University,36.4511566162109,127.861145019531,South Korea
Hanyang University,36.4511566162109,127.861145019531,South Korea
technical University of Munich,51.1218070983887,10.4006948471069,Germany
technical University of Munich,38.8350868225098,-102.183753967285,United States
Helmholtz Zentrum München,48.22119,11.58901,Germany
Sony Europe Ltd,51.3501167297363,-0.462648004293442,United Kingdom
German Research Center for Environmental Health,48.2470359802246,11.5550861358643,Germany
Chinese Academy of Medical Sciences,36.5631141662598,103.735809326172,China
Griffith University,-27.56034,153.06161,Australia
Chinese Centre for Health Education,36.5631141662598,103.735809326172,China
National Institute,8.53104305267334,-80.1344985961914,Panama
Kyoto University,36.6533355712891,137.981689453125,Japan
National Institute of Infectious Diseases,36.6533355712891,137.981689453125,Japan
Osaka University,36.6533355712891,137.981689453125,Japan
National Institute of Nutrition and Seafood Research,64.2389297485352,13.9506225585938,Norway
University of Bergen,64.2389297485352,13.9506225585938,Norway
Perdana University,20.2395000457764,-98.3163757324219,Mexico
International Islamic University Malaysia,3.60545492172241,114.710678100586,Malaysia
Universiti Sains Malaysia,3.21032,101.75102,Malaysia
Universiti Malaya,3.60545492172241,114.710678100586,Malaysia
Mapp Biopharmaceutical Inc,39.4959106445312,-98.9899826049805,United States
University of Zagreb,45.89865,16.03388,Croatia
Comenius University,48.7074851989746,19.4848766326904,Slovakia
KU Leuven,50.8821926,4.6747512,Belgium
Lahore University of Management Sciences,29.3542022705078,68.8018341064453,Pakistan
Université de Franche-Comté,46.6218414306641,2.45194792747498,France
Universidad de Chile,-35.2327117919922,-71.2188415527344,Chile
University of London,53.9438362121582,-2.55056309700012,United Kingdom
University College London,53.9438362121582,-2.55056309700012,United Kingdom
St Mary's Campus,53.9438362121582,-2.55056309700012,United Kingdom
The University of Sydney,-25.5789356231689,134.359725952148,Australia
Texas Biomedical Research Institute,31.4627456665039,-99.3330459594727,United States
The Scripps Research Institute,38.6827200004701,-90.3863276768667,United States
US Department of Health and Human Services,40.9437103271484,40.2619209289551,Turkey
US Army Medical Research Institute of Infectious Diseases,42.8098297119141,-88.3805541992188,United States
Hong Kong SAR,36.5631141662598,103.735809326172,China
The Hong Kong Jockey Club Research Centre,22.333080291748,114.191223144531,Hong Kong SAR
Université de Medecine,-0.623825013637543,11.781533241272,Gabon
Université de Lyon,46.6218414306641,2.45194792747498,France
University of California,39.4959106445312,-98.9899826049805,United States
University College of Medical Sciences,22.4931182861328,79.7270126342773,India
Ashworth Laboratories,55.924844546074,-3.1809339407625,United Kingdom
German Primate Center,36.0004425048828,-78.9623413085938,United States
Yuxi Municipal Hospital of TCM,36.5631141662598,103.735809326172,China
Hellenic Pasteur Institute,39.3474388122559,22.571268081665,Greece
Tien General Hospital,24.23193359375,120.589912414551,Taiwan
Chongqing Medical University,36.5631141662598,103.735809326172,China
The University-Town Affiliated Hospital of Chongqing Medical University,36.5631141662598,103.735809326172,China
George Mason University,39.4959106445312,-98.9899826049805,United States
Johns Hopkins Hospital,39.2953567504883,-76.5924377441406,United States
University of Greenwich,51.3972320556641,0.539417028427124,United Kingdom
University of Ibadan,9.5854320526123,8.09356498718262,Nigeria
National Root Crops Research Institute,9.5854320526123,8.09356498718262,Nigeria
China Medical University,23.7489929199219,120.971282958984,Taiwan
Erasmus Medical Center,52.2457656860352,5.56521511077881,Netherlands
Onze Lieve Vrouwe Gasthuis,38.4072175069417,-121.544141470722,United States
Amphia Hospital,52.2457656860352,5.56521511077881,Netherlands
University of Glasgow,53.9438362121582,-2.55056309700012,United Kingdom
University of Georgia,39.4959106445312,-98.9899826049805,United States
The University of Western Ontario,43.0093193054199,-81.2616729736328,Canada
University of British Columbia/Vancouver,49.2607116699219,-123.120010375977,Canada
Cincinnati Children's Hospital Medical Center,39.1410217285156,-84.5021362304688,United States
Frances Crick Institute,53.9438362121582,-2.55056309700012,United Kingdom
University of Massachusetts Medical School,42.2786293029785,-71.7590255737305,United States
University of Münster,51.1218070983887,10.4006948471069,Germany
University of Tübingen,51.1218070983887,10.4006948471069,Germany
University of Louisville School of Medicine,38.2578392028809,-85.7524566650391,United States
Shandong University Qilu Hospital,36.4687042236328,118.517120361328,China
Peking University First Hospital,36.5631141662598,103.735809326172,China
Ewha Womans University,36.4511566162109,127.861145019531,South Korea
Kyung Hee University,36.4511566162109,127.861145019531,South Korea
Ewha Womans University Mokdong Hospital,36.4511566162109,127.861145019531,South Korea
Universidad de Chile,-35.2327117919922,-71.2188415527344,Chile
Canadian Science Centre for Human and Animal Health,62.5360412597656,-96.3883514404297,Canada
Royal Institute of International Affairs,53.9438362121582,-2.55056309700012,United Kingdom
University of Vigo,40.3876953125,-3.55738997459412,Spain
University of Porto,39.6799087524414,-7.96866512298584,Portugal
Santiago de Compostela,40.3876953125,-3.55738997459412,Spain
University of Wisconsin,39.4959106445312,-98.9899826049805,United States
Metabiota Inc,62.5360412597656,-96.3883514404297,Canada
University of Miyazaki,36.6533355712891,137.981689453125,Japan
Monash University,-25.5789356231689,134.359725952148,Australia
University of Illinois,39.4959106445312,-98.9899826049805,United States
Loyola University Chicago Stritch School of Medicine,41.9982795715332,-87.6571731567383,United States
Purdue University,39.4959106445312,-98.9899826049805,United States
the Jikei University School of Medicine,36.6533355712891,137.981689453125,Japan
Tokyo Medical and Dental University,36.6533355712891,137.981689453125,Japan
Hamamatsu University School of Medicine,36.6533355712891,137.981689453125,Japan
Indian Institute of Science Education and Research-Kolkata,22.9567928314209,88.5232543945312,India
Thomas Jefferson University,39.9519996643066,-75.1582107543945,United States
University of Pennsylvania,39.959545135498,-75.197380065918,United States
Memorial Sloan-Kettering Cancer Center,40.7640953063965,-73.9568405151367,United States
McGill Cancer Center,62.5360412597656,-96.3883514404297,Canada
Albert Einstein College of Medicine,40.8510894775391,-73.8444290161133,United States
Stellenbosch University,-29.002311706543,25.0803241729736,South Africa
Beijing Institute of Biotechnology,36.5631141662598,103.735809326172,China
The University of Manchester,53.4643504,-2.2269814,United Kingdom
University of Rome,41.90612,12.59029,Italy
Kyonggi University,36.4511566162109,127.861145019531,South Korea
Korea University,36.4511566162109,127.861145019531,South Korea
Kyung Hee University,36.4511566162109,127.861145019531,South Korea
Kangwon National University,36.4511566162109,127.861145019531,South Korea
Henan Agricultural University,36.5631141662598,103.735809326172,China
Plymouth University,53.9438362121582,-2.55056309700012,United Kingdom
Murdoch University,-25.5789356231689,134.359725952148,Australia
The Pirbright Institute,53.9438362121582,-2.55056309700012,United Kingdom
University of Oxford,51.7587699890137,-1.25059199333191,United Kingdom
University of St Andrews,56.3375473022461,-2.79172801971436,United Kingdom
University College London,51.5235710144043,-0.132397994399071,United Kingdom
US Department of Health and Human Services (HHS),39.4959106445312,-98.9899826049805,United States
University of Muenster,51.1218070983887,10.4006948471069,Germany
Technische Universität München,48.1384,11.6017,Germany
Tennessee State University,36.1461944580078,-86.8577041625977,United States
Korea Food Research Institute,36.4511566162109,127.861145019531,South Korea
Seoul National University,36.4511566162109,127.861145019531,South Korea
Incheon National University,36.4511566162109,127.861145019531,South Korea
National Taiwan University,25.0150415010541,121.534250409359,å<8f>°æ¹¾
National Taipei University,23.7489929199219,120.971282958984,Taiwan
National Taipei,25.0373706817627,121.563552856445,Taiwan
Norwegian University of Science and Technology,40.6830215454102,-76.2544097900391,United States
Trondheim University Hospital,64.2389297485352,13.9506225585938,Norway
University of Helsinki,60.1698989868164,24.9490509033203,Finland
Leiden University Medical Center,52.2457656860352,5.56521511077881,Netherlands
Lipetsk State Technical University,52.5390510559082,39.5773315429688,Russia
University of Pittsburgh,40.4406089782715,-79.953971862793,United States
University of Pittsburgh,39.4959106445312,-98.9899826049805,United States
J & L Scientific Editing,44.3982,-104.37041,United States
Columbia University,40.842553,-73.943439,United States
Alpert Medical School of Brown University,41.8275108337402,-71.4047698974609,United States
Rhode Island Hospital,41.488712310791,-71.4543151855469,United States
Alpert Medical School of Brown University,39.4959106445312,-98.9899826049805,United States
University of Georgia,33.9571990966797,-83.3740615844727,United States
"Public Health Virology Laboratory, Forensic and Scientific Services",-25.5789356231689,134.359725952148,Australia
The University of Queensland,-25.5789356231689,134.359725952148,Australia
Berrimah Veterinary Labs,-12.4408597946167,130.923446655273,Australia
Northern Territory Department of Health,-19.4819431304932,133.369750976562,Australia
University of Bucharest,45.8391304016113,24.9846534729004,Romania
Carol Davila University of Medicine and Pharmacy,45.8391304016113,24.9846534729004,Romania
Public Health England,53.9438362121582,-2.55056309700012,United Kingdom
John Radcliffe Hospital,53.9438362121582,-2.55056309700012,United Kingdom
University of Ottawa,62.5360412597656,-96.3883514404297,Canada
Ottawa Health Research Institute,62.5360412597656,-96.3883514404297,Canada
First Affiliated Hospital of Sun Yat-sen University,36.5631141662598,103.735809326172,China
Guangzhou Medical College,36.5631141662598,103.735809326172,China
Umeå University,62.8217849731445,16.7353801727295,Sweden
Umeå University,62.8217849731445,16.7353801727295,Sweden
Quartier Sorge-Batiment Genopode,46.5200119018555,6.57332897186279,Switzerland
University of Geneva,46.8002090454102,8.22919178009033,Switzerland
Functional Genomics Centre Zurich,47.3974267,8.5467532,Switzerland
Glucan Corp,36.4511566162109,127.861145019531,South Korea
Daegu Korean Medicine Hospital of Daegu Haany University,36.4511566162109,127.861145019531,South Korea
Silla University,36.4511566162109,127.861145019531,South Korea
Johannes Gutenberg-University of Mainz,49.989918,8.235466,Germany
University of Würzburg,49.76627,9.93203,Germany
University of Manitoba,49.8096008300781,-97.1333312988281,Canada
Harvard University and Howard Hughes Medical Institute,39.4959106445312,-98.9899826049805,United States
Veterans Affairs Maryland Health Care System,39.4959106445312,-98.9899826049805,United States
Old Dominion University,36.8903198242188,-76.3049926757812,United States
Kennett Square,39.4959106445312,-98.9899826049805,United States
Biomedical Research Institute,25.2852725982666,51.1933555603027,Qatar
University of the Witwatersrand,-29.002311706543,25.0803241729736,South Africa
Universidade Estadual Paulista (UNESP),-10.7753753662109,-53.0693168640137,Brazil
Federal University of Minas Gerais (UFMG),-3.10272,-60.00646,Brazil
Campinas State University (Unicamp),-10.7753753662109,-53.0693168640137,Brazil
University of São Paulo,-10.7753753662109,-53.0693168640137,Brazil
Kitasato University,36.6533355712891,137.981689453125,Japan
Zhongnan Hospital of Wuhan University,36.5631141662598,103.735809326172,China
Huazhong University of Science and Technology,36.5631141662598,103.735809326172,China
INRA,46.6218414306641,2.45194792747498,France
INSERM,43.610221862793,3.9176139831543,France
CNRS,50.6195373535156,3.05613088607788,France
ENSCM,46.6218414306641,2.45194792747498,France
King Abdullah International Medical Research Center,24.1246528625488,44.550666809082,Saudi Arabia
King Abdulaziz University,24.1246528625488,44.550666809082,Saudi Arabia
Qassim University,24.1246528625488,44.550666809082,Saudi Arabia
University of Kent,51.3972320556641,0.539417028427124,United Kingdom
Philipps University of Marburg,51.1218070983887,10.4006948471069,Germany
University of Oxford,51.751953125,-1.21429896354675,United Kingdom
US Food and Drug Administration,39.4959106445312,-98.9899826049805,United States
The Ohio State University,39.4959106445312,-98.9899826049805,United States
University of Arkansas for Medical Sciences,39.4959106445312,-98.9899826049805,United States
Public Health Laboratory,39.4959106445312,-98.9899826049805,United States
US FDA,39.4959106445312,-98.9899826049805,United States
Mianyang Normal University,36.5631141662598,103.735809326172,China
University of St Andrews,56.3403472900391,-2.80878710746765,United Kingdom
Kantonal Hospital St Gallen,46.8002090454102,8.22919178009033,Switzerland
University of London,51.4277992248535,-0.175203993916512,United Kingdom
Chung-Ang University Hospital,36.4511566162109,127.861145019531,South Korea
Chung-Ang University,36.4511566162109,127.861145019531,South Korea
PLOS Medicine Editors Public Library of Science,51.45391,-0.97669,United Kingdom
CBS-KNAW Fungal Biodiversity Center,52.2457656860352,5.56521511077881,Netherlands
University Medical Center Utrecht,52.2457656860352,5.56521511077881,Netherlands
Universiteit Antwerpen-University Hospital Antwerp,50.641185760498,4.66055822372437,Belgium
University of Alberta,53.5167617797852,-113.524169921875,Canada
Hong Kong Special Administrative Region of China,22.333080291748,114.191223144531,Hong Kong SAR
Grantham Hospital,22.2476550000783,114.176810000029,Xianggang SAR
EcoHealth Alliance,40.754086,-73.998935,United States
Columbia University,40.842553,-73.943439,United States
Sapienza University of Rome,41.90466,12.51336,Italy
University of Queensland,-25.5789356231689,134.359725952148,Australia
London School of Hygiene & Tropical Medicine,53.9438362121582,-2.55056309700012,United Kingdom
Centre for Global Health Research,0.537028014659882,37.8567771911621,Kenya
Capital Medical University,36.5631141662598,103.735809326172,China
Beijing Institute of Liver Disease,36.5631141662598,103.735809326172,China
Chulalongkorn University,13.7378549575806,100.53352355957,Thailand
Mahidol University,13.8194599151611,100.290496826172,Thailand
Université du Québec,45.5124092102051,-73.5546875,Canada
Montreal Heart Institute Research Center,45.5745391845703,-73.5788803100586,Canada
Université de Montréal,45.5124092102051,-73.5546875,Canada
University of Newcastle,-32.890869140625,151.701965332031,Australia
CNR,37.52578,15.07665,Italy
Wroclaw Medical University,52.1290397644043,19.3937015533447,Poland
Université Haute-Alsace,46.6218414306641,2.45194792747498,France
Imperial College London,51.4983177185059,-0.176899001002312,United Kingdom
Korea Food Research Institute,36.4511566162109,127.861145019531,South Korea
Kyung Hee University,36.4511566162109,127.861145019531,South Korea
Thammasat University Hospital,15.130690574646,101.01782989502,Thailand
Chulalongkorn University Hospital,52.421459197998,-1.43792998790741,United Kingdom
Siam University,15.130690574646,101.01782989502,Thailand
Tulane University Health Sciences Center,39.4959106445312,-98.9899826049805,United States
National Chung-Hsing University,24.1228,120.67896,Taiwan
Duke University,39.4959106445312,-98.9899826049805,United States
North Carolina State University,39.4959106445312,-98.9899826049805,United States
Chinese Academy of Agriculture Sciences,36.5631141662598,103.735809326172,China
Qatar University,25.2852725982666,51.1933555603027,Qatar
Communicable Diseases Control Programs,25.2852725982666,51.1933555603027,Qatar
National Institute of Health,39.4959106445312,-98.9899826049805,United States
Euroimmun AG,51.1218070983887,10.4006948471069,Germany
Charité -Universitätsmedizin Berlin,52.52364,13.37821,Germany
University of KwaZulu-Natal,-29.002311706543,25.0803241729736,South Africa
Universidad de Buenos Aires,-35.1812324523926,-65.0939559936523,Argentina
University of Venda,-22.9633140563965,30.4476909637451,South Africa
The First People's Hospital of Hunan Chenzhou,36.5631141662598,103.735809326172,China
The First Affiliated Hospital of Hunan Normal University,36.5631141662598,103.735809326172,China
Hayashibara Co. Ltd,36.6533355712891,137.981689453125,Japan
Ajou University,36.4511566162109,127.861145019531,South Korea
The Luleå University of Technology,62.8217849731445,16.7353801727295,Sweden
The First Affiliated Hospital of Guangzhou Medical University,36.5631141662598,103.735809326172,China
University of Michigan,39.4959106445312,-98.9899826049805,United States
Synthetic Genomics Inc,39.4959106445312,-98.9899826049805,United States
Oregon Health & Science University,39.4959106445312,-98.9899826049805,United States
University of the Western Cape,-29.002311706543,25.0803241729736,South Africa
University of Wisconsin-Madison,39.4959106445312,-98.9899826049805,United States
University of South Africa-Science Campus,-29.002311706543,25.0803241729736,South Africa
University of South,-29.002311706543,25.0803241729736,South Africa
The First Hospital of Jilin University,43.8378410339355,126.549438476562,China
Institut Pasteur du Maroc,31.8414115905762,-6.28129100799561,Morocco
University of Hong-Kong,36.5631141662598,103.735809326172,China
Université Hassan II,31.8414115905762,-6.28129100799561,Morocco
Zhejiang A&F University,36.5631141662598,103.735809326172,China
Universidade Nova de Lisboa Campus Caparica,39.6799087524414,-7.96866512298584,Portugal
Hong Kong Hospital Authority,36.5631141662598,103.735809326172,China
University of California,36.5631141662598,103.735809326172,China
Ajou University,24.3794593811035,47.5763549804688,Saudi Arabia
Lodz University of Technology,51.7535514831543,19.4493293762207,Poland
Israel Institute for Biological Research,31,35,Israel
Migration Health Division,46.8002090454102,8.22919178009033,Switzerland
"St Augustine, Trinidad and Tobago",10.6408996582031,-61.3973808288574,Trinidad and Tobago
University of Wisconsin-Madison (UW-Madison),39.4959106445312,-98.9899826049805,United States
National Institutes of Health,39.0048446655273,-77.097541809082,United States
Frederick National Laboratory for Cancer Research,39.4157409667969,-77.4120330810547,United States
University of Utah,39.4959106445312,-98.9899826049805,United States
Swiss Tropical Institute,47.55593,7.57743,Switzerland
University of California,39.4959106445312,-98.9899826049805,United States
University of Gothenburg,62.8217849731445,16.7353801727295,Sweden
Chalmers University of Technology,62.8217849731445,16.7353801727295,Sweden
Hôpital Tenon,46.6218414306641,2.45194792747498,France
INSERM,46.6218414306641,2.45194792747498,France
Liguria and Valle d'Aosta,45.0946273803711,7.7076997756958,Italy
University of Turin,45.0525436401367,7.59569311141968,Italy
Azienda Sanitaria Locale TO3,45.0675201416016,7.52037906646729,Italy
Azienda Sanitaria Locale AT,44.9240036010742,8.18853187561035,Italy
University of Toronto,43.6486892700195,-79.3854370117188,Canada
University of Western Ontario,62.5360412597656,-96.3883514404297,Canada
Tulane University,39.4959106445312,-98.9899826049805,United States
Vancouver Coastal Health Research Institute,62.5360412597656,-96.3883514404297,Canada
University of British Columbia,62.5360412597656,-96.3883514404297,Canada
University of Saskatchewan,62.5360412597656,-96.3883514404297,Canada
Université Laval,62.5360412597656,-96.3883514404297,Canada
National Institute of Allergy and Infectious Diseases,39.0048446655273,-77.097541809082,United States
Dankook University,36.4511566162109,127.861145019531,South Korea
National Institute of Child Health and Development,39.0048446655273,-77.097541809082,United States
Novartis Vaccines and Diagnostics,43.5290298461914,12.1621837615967,Italy
The Wellcome Trust Genome Campus,53.9438362121582,-2.55056309700012,United Kingdom
Prince of Wales Hospital,22.3796997070312,114.201698303223,Hong Kong SAR
Chinese University of Hong Kong,22.2802925109863,114.142951965332,Hong Kong SAR
University of Torino,45.0371947,7.6749493,Italy
University of Torino,45.03712,7.67509,Italy
University of Minnesota,38.2916460696268,-121.264592914134,United States
University of Wollongong,-25.5789356231689,134.359725952148,Australia
Zhejiang University,36.5631141662598,103.735809326172,China
North China University of Science and Technology,36.5631141662598,103.735809326172,China
Universitat de Barcelona,41.390266418457,2.15284109115601,Spain
Columbia University Medical Center,40.840841,-73.941383,United States
Beijing University of Chinese Medicine,36.5631141662598,103.735809326172,China
AIST Tsukuba Central 2,36.6533355712891,137.981689453125,Japan
Çukurova University School of Medicine,39.0556983947754,35.109188079834,Turkey
The University of Lahore,29.3542022705078,68.8018341064453,Pakistan
University of Aberdeen,19.40872,-99.06736,Mexico
VIDRL at the Peter Doherty Institute for Infection and Immunity,-25.5789356231689,134.359725952148,Australia
The Chinese University of Hong Kong,22.2802925109863,114.142951965332,Hong Kong SAR
Vanderbilt University School of Medicine,36.1443557739258,-86.8038177490234,United States
University of North Carolina at Chapel Hill,35.9053153991699,-79.0477142333984,United States
University Putra Malaysia,3.60545492172241,114.710678100586,Malaysia
Kunming Medical University,36.5631141662598,103.735809326172,China
University of São Paulo,-23.5690403512739,-46.7407296730221,Brazil
University of Liverpool,53.2896041870117,-3.02752590179443,United Kingdom
Consejo Superior de Investigaciones Científicas,40.3876953125,-3.55738997459412,Spain
Universitat de Barcelona i Institut de Biomedicina de la Universitat de Barcelona,40.3876953125,-3.55738997459412,Spain
Seoul National University,36.4511566162109,127.861145019531,South Korea
Nanyang Technological University,1.34175539993012,103.681356567574,Singapore
Nanyang Technological University,1.34465868581467,103.678921438483,Singapore
Leiden University,52.2457656860352,5.56521511077881,Netherlands
Chonnam National University,36.4511566162109,127.861145019531,South Korea
Avenida Universidad,23.9406108856201,-102.52513885498,Mexico
National Cheng Kung University,22.979513168335,120.229927062988,Taiwan
Changhai Hospital,36.5631141662598,103.735809326172,China
Lancaster University,54.0104293823242,-2.78644704818726,United Kingdom
University of Bristol,51.3431701660156,-2.7780499458313,United Kingdom
University of Liverpool,53.9438362121582,-2.55056309700012,United Kingdom
University of Liverpool,53.4067535400391,-2.96844696998596,United Kingdom
Chung Yuan Christian University,23.7489929199219,120.971282958984,Taiwan
Comisió n Nacional de Zoonosis,-32.9697380065918,-56.0560607910156,Uruguay
UDELAR,-32.9697380065918,-56.0560607910156,Uruguay
Instituto Nacional de Salud,-9.17127418518066,-74.3568878173828,Peru
University of California Davis,38.5367012023926,-121.749008178711,United States
Huaihua University,36.5631141662598,103.735809326172,China
Hebrew University of Jerusalem,31,35,Israel
Università degli Studi di Milano (UNIMI),43.5290298461914,12.1621837615967,Italy
Agricultural Research Organization (ARO),31,35,Israel
